code,games,participants
SWE,1988 Summer,14

SWE,2002 Winter,2

SWE,1948 Winter,13

SWE,1956 Winter,11

SWE,1900 Summer,4

SWE,1968 Summer,9

SWE,2010 Winter,9

SWE,2016 Summer,3

SWE,1932 Winter,3

SWE,1964 Summer,15

SWE,1998 Winter,1

SWE,1976 Winter,2

ISV,1988 Summer,1

SRI,1948 Summer,1

ARM,2012 Summer,2

ARM,2016 Summer,4

ARM,2008 Summer,6

ARM,2000 Summer,1

ARM,1996 Summer,2

CIV,2016 Summer,1

CIV,1984 Summer,1

KEN,1968 Summer,12

KEN,1972 Summer,12

KEN,1984 Summer,3

KEN,1992 Summer,8

KEN,1996 Summer,7

KEN,2000 Summer,6

KEN,2008 Summer,9

KEN,1988 Summer,9

KEN,2004 Summer,5

KEN,2012 Summer,7

KEN,2016 Summer,6

KEN,1964 Summer,1

UKR,2008 Summer,16

UKR,2012 Summer,10

UKR,1996 Summer,20

UKR,2016 Summer,9

UKR,2000 Summer,22

UKR,2004 Summer,16

UKR,2006 Winter,1

GBR,1980 Summer,34

GBR,1924 Summer,50

GBR,1984 Summer,54

GBR,1948 Summer,55

GBR,1908 Summer,355

GBR,1996 Summer,25

GBR,2000 Summer,39

GBR,2004 Summer,35

GBR,2008 Summer,52

GBR,2012 Summer,76

GBR,1920 Summer,97

GBR,1968 Summer,15

GBR,1992 Summer,26

GBR,1960 Summer,20

GBR,1988 Summer,48

GBR,1900 Summer,106

GBR,1924 Winter,30

GBR,2014 Winter,4

GBR,1912 Summer,160

GBR,1936 Winter,16

GBR,1998 Winter,4

GBR,1956 Summer,37

GBR,1928 Summer,37

GBR,1932 Summer,25

GBR,1952 Summer,24

GBR,1976 Summer,32

GBR,1936 Summer,31

GBR,1964 Summer,20

GBR,1896 Summer,9

GBR,2016 Summer,82

GBR,1972 Summer,25

GBR,1906 Summer,39

GBR,1980 Winter,1

GBR,1948 Winter,1

GBR,1976 Winter,1

GBR,1904 Summer,2

GBR,1984 Winter,1

GBR,1994 Winter,2

GBR,1964 Winter,2

GBR,1928 Winter,1

GHA,1992 Summer,20

GHA,1972 Summer,1

GHA,1964 Summer,1

GHA,1960 Summer,1

LAT,1936 Summer,2

LAT,1932 Summer,1

LAT,2014 Winter,10

LAT,2010 Winter,3

LAT,2000 Summer,3

LAT,1992 Summer,3

LAT,1996 Summer,1

LAT,2008 Summer,3

LAT,2012 Summer,3

LAT,2006 Winter,1

LAT,2004 Summer,3

NIG,2016 Summer,1

NIG,1972 Summer,1

AFG,2008 Summer,1

AFG,2012 Summer,1

POL,1980 Summer,44

POL,1992 Summer,44

POL,1960 Summer,23

POL,1972 Summer,44

POL,1968 Summer,23

POL,2008 Summer,16

POL,1976 Summer,72

POL,1948 Summer,2

POL,1952 Summer,4

POL,1928 Summer,19

POL,1964 Summer,28

POL,2000 Summer,15

POL,2012 Summer,5

POL,1932 Summer,18

POL,2014 Winter,6

POL,1996 Summer,16

POL,1988 Summer,20

POL,1972 Winter,1

POL,1956 Winter,1

POL,1936 Summer,9

POL,2004 Summer,4

POL,1924 Summer,5

POL,1956 Summer,12

POL,2016 Summer,3

POL,2002 Winter,2

POL,2010 Winter,2

POL,2006 Winter,1

PAN,1948 Summer,2

PAN,2008 Summer,1

GEO,2000 Summer,6

GEO,2004 Summer,4

GEO,2016 Summer,7

GEO,2008 Summer,5

GEO,2012 Summer,7

GEO,1996 Summer,2

SLO,1992 Summer,6

SLO,2000 Summer,3

SLO,2004 Summer,3

SLO,2012 Summer,4

SLO,2008 Summer,3

SLO,2002 Winter,4

SLO,2016 Summer,2

SLO,1994 Winter,1

SLO,2014 Winter,4

SLO,1996 Summer,1

CRO,1992 Summer,15

CRO,2012 Summer,33

CRO,2004 Summer,21

CRO,2016 Summer,21

CRO,2000 Summer,10

CRO,1996 Summer,28

CRO,2010 Winter,3

CRO,2006 Winter,1

CRO,2014 Winter,1

CRO,2008 Summer,1

GUY,1980 Summer,1

NZL,1976 Summer,25

NZL,1992 Summer,10

NZL,2008 Summer,12

NZL,1968 Summer,7

NZL,1984 Summer,23

NZL,1988 Summer,20

NZL,2012 Summer,18

NZL,2016 Summer,11

NZL,2004 Summer,3

NZL,1972 Summer,14

NZL,1956 Summer,3

NZL,1964 Summer,5

NZL,1920 Summer,1

NZL,1960 Summer,3

NZL,1952 Summer,1

NZL,1996 Summer,6

NZL,1900 Summer,1

NZL,1936 Summer,1

NZL,2000 Summer,3

NZL,1928 Summer,1

NZL,1924 Summer,1

NZL,1932 Summer,2

POR,1996 Summer,2

POR,1948 Summer,5

POR,1936 Summer,3

POR,1928 Summer,6

POR,1924 Summer,4

POR,1952 Summer,2

POR,2000 Summer,1

POR,2008 Summer,1

POR,1984 Summer,2

POR,1976 Summer,2

POR,2004 Summer,3

POR,2012 Summer,2

POR,1960 Summer,2

PAR,2004 Summer,17

VEN,1984 Summer,3

VEN,1952 Summer,1

VEN,2016 Summer,1

VEN,1960 Summer,1

VEN,1976 Summer,1

VEN,2012 Summer,1

VEN,1980 Summer,1

VEN,1968 Summer,1

VEN,2004 Summer,1

COL,1972 Summer,3

COL,1984 Summer,1

COL,2012 Summer,4

COL,2016 Summer,4

COL,1900 Summer,1

COL,1988 Summer,1

COL,2008 Summer,1

PER,1984 Summer,1

PER,1992 Summer,1

PER,1948 Summer,1

PUR,1992 Summer,1

PUR,2012 Summer,2

PUR,1984 Summer,2

PUR,1976 Summer,1

PUR,1996 Summer,1

PUR,1948 Summer,1

UGA,1972 Summer,2

UGA,1996 Summer,1

UGA,2012 Summer,1

UGA,1980 Summer,1

UGA,1968 Summer,2

ECU,1996 Summer,1

ECU,2008 Summer,1

MRI,2008 Summer,1

TCH,1976 Summer,14

TCH,1964 Summer,45

TCH,1952 Summer,16

TCH,1976 Winter,19

TCH,1992 Winter,27

TCH,1972 Winter,19

TCH,1988 Summer,8

TCH,1984 Winter,22

TCH,1988 Winter,6

TCH,1972 Summer,27

TCH,1980 Summer,34

TCH,1948 Winter,17

TCH,1936 Summer,10

TCH,1948 Summer,12

TCH,1964 Winter,17

TCH,1928 Winter,1

TCH,1968 Winter,20

TCH,1992 Summer,8

TCH,1968 Summer,16

TCH,1960 Winter,1

TCH,1932 Summer,6

TCH,1924 Summer,10

TCH,1928 Summer,16

TCH,1956 Summer,5

TCH,1920 Summer,9

TCH,1960 Summer,14

LUX,1920 Summer,1

LUX,1952 Summer,1

LUX,1992 Winter,2

LUX,1924 Summer,2

LUX,1928 Summer,1

LUX,1900 Summer,1

CZE,2004 Summer,9

CZE,2006 Winter,25

CZE,2010 Winter,5

CZE,1998 Winter,21

CZE,1996 Summer,8

CZE,2012 Summer,8

CZE,2016 Summer,10

CZE,2000 Summer,8

CZE,2008 Summer,4

CZE,2014 Winter,5

CZE,2002 Winter,1

TTO,2012 Summer,10

TTO,2008 Summer,6

TTO,1964 Summer,6

TTO,1996 Summer,2

TTO,2000 Summer,2

TTO,2004 Summer,1

TTO,1976 Summer,1

TTO,1952 Summer,2

TTO,2016 Summer,1

TTO,1948 Summer,1

DOM,2008 Summer,2

DOM,1984 Summer,1

DOM,2016 Summer,1

DOM,2004 Summer,1

DOM,2012 Summer,2

JAM,2016 Summer,14

JAM,2000 Summer,7

JAM,2012 Summer,11

JAM,1996 Summer,7

JAM,2008 Summer,2

JAM,1988 Summer,6

JAM,1984 Summer,5

JAM,1992 Summer,1

JAM,1952 Summer,8

JAM,2004 Summer,1

JAM,1948 Summer,3

JAM,1968 Summer,1

JAM,1972 Summer,1

JAM,1976 Summer,2

JAM,1980 Summer,2

SUR,1988 Summer,1

SUR,1992 Summer,1

NEP,1924 Winter,1

MGL,1968 Summer,4

MGL,2016 Summer,1

MGL,1996 Summer,1

MGL,1980 Summer,4

MGL,2008 Summer,3

MGL,2004 Summer,1

MGL,1972 Summer,1

MGL,2012 Summer,4

MGL,1992 Summer,1

MGL,1988 Summer,1

MGL,1976 Summer,1

AUT,1924 Summer,4

AUT,1928 Summer,5

AUT,1992 Winter,21

AUT,1988 Winter,10

AUT,1968 Winter,13

AUT,1936 Summer,54

AUT,1906 Summer,9

AUT,1924 Winter,2

AUT,2002 Winter,18

AUT,2006 Winter,24

AUT,2014 Winter,19

AUT,1928 Winter,3

AUT,1912 Summer,10

AUT,1992 Summer,6

AUT,1972 Summer,2

AUT,1976 Summer,1

AUT,1964 Winter,12

AUT,1998 Winter,15

AUT,2010 Winter,20

AUT,1980 Winter,7

AUT,1980 Summer,4

AUT,1900 Summer,6

AUT,1948 Winter,2

AUT,2004 Summer,6

AUT,1994 Winter,8

AUT,1948 Summer,4

AUT,1932 Summer,4

AUT,2000 Summer,3

AUT,1960 Summer,3

AUT,1896 Summer,5

AUT,1960 Winter,5

AUT,1976 Winter,6

AUT,1936 Winter,4

AUT,1956 Summer,4

AUT,1984 Summer,3

AUT,1904 Summer,4

AUT,1972 Winter,1

AUT,1956 Winter,7

AUT,2008 Summer,1

AUT,1968 Summer,3

AUT,1952 Winter,6

AUT,1952 Summer,2

AUT,1932 Winter,1

AUT,1908 Summer,1

AUT,1988 Summer,1

AUT,1984 Winter,1

AUT,1996 Summer,2

AUT,2016 Summer,1

LTU,2000 Summer,13

LTU,2004 Summer,2

LTU,2008 Summer,4

LTU,1992 Summer,13

LTU,2016 Summer,5

LTU,1996 Summer,11

LTU,2012 Summer,3

TOG,2008 Summer,1

NAM,1992 Summer,2

NAM,1996 Summer,2

AHO,1988 Summer,1

ISL,2008 Summer,14

ISL,1956 Summer,1

ISL,1984 Summer,1

HAI,1924 Summer,5

HAI,1928 Summer,1

HAI,1900 Summer,1

CYP,2012 Summer,1

KOR,2016 Summer,14

KOR,1984 Summer,15

KOR,1988 Summer,41

KOR,1992 Summer,21

KOR,2006 Winter,11

KOR,2012 Summer,46

KOR,2008 Summer,47

KOR,1994 Winter,3

KOR,1998 Winter,5

KOR,2004 Summer,22

KOR,2000 Summer,59

KOR,1952 Summer,2

KOR,1996 Summer,19

KOR,2010 Winter,13

KOR,1948 Summer,2

KOR,1964 Summer,3

KOR,1976 Summer,5

KOR,1968 Summer,2

KOR,2014 Winter,3

KOR,1956 Summer,2

KOR,1992 Winter,7

KOR,1972 Summer,1

THA,2004 Summer,3

THA,2008 Summer,2

THA,1992 Summer,1

THA,2016 Summer,2

THA,1996 Summer,2

THA,1988 Summer,1

THA,2012 Summer,1

THA,2000 Summer,2

THA,1976 Summer,1

THA,1984 Summer,1

BER,1976 Summer,1

ANZ,1908 Summer,19

ANZ,1912 Summer,8

SCG,1996 Summer,24

SCG,2000 Summer,24

SCG,2004 Summer,12

IOA,2016 Summer,2

IOA,1992 Summer,1

FIJ,2016 Summer,13

MDA,2012 Summer,1

MDA,2008 Summer,1

MDA,2000 Summer,2

MDA,1996 Summer,3

YUG,1984 Summer,72

YUG,1988 Summer,47

YUG,1960 Summer,17

YUG,1956 Summer,23

YUG,1928 Summer,12

YUG,1972 Summer,18

YUG,1948 Summer,16

YUG,1952 Summer,24

YUG,1980 Summer,31

YUG,1964 Summer,15

YUG,1968 Summer,27

YUG,1976 Summer,19

YUG,1988 Winter,5

YUG,1984 Winter,1

YUG,1924 Summer,2

YUG,1936 Summer,1

BAH,2008 Summer,7

BAH,2000 Summer,5

BAH,2012 Summer,4

BAH,2016 Summer,5

BAH,1964 Summer,2

BAH,1956 Summer,2

BAH,1992 Summer,1

GUA,2012 Summer,1

SRB,2012 Summer,14

SRB,2016 Summer,28

SRB,2008 Summer,15

SVK,2004 Summer,9

SVK,2016 Summer,8

SVK,1996 Summer,3

SVK,2000 Summer,4

SVK,2008 Summer,8

SVK,2012 Summer,3

SVK,2010 Winter,1

SVK,2006 Winter,1

BAR,2000 Summer,1

GAB,2012 Summer,1

BOT,2012 Summer,1

PRK,1992 Summer,7

PRK,1996 Summer,4

PRK,1976 Summer,2

PRK,1980 Summer,5

PRK,2000 Summer,2

PRK,1972 Summer,4

PRK,2004 Summer,2

PRK,2016 Summer,3

PRK,2012 Summer,3

PRK,2008 Summer,1

SEN,1988 Summer,1

GRN,2012 Summer,1

GRN,2016 Summer,1

HKG,2004 Summer,2

ZAM,1996 Summer,1

ZAM,1984 Summer,1

TPE,1992 Summer,20

TPE,2004 Summer,5

TPE,2008 Summer,2

TPE,2000 Summer,1

TPE,1984 Summer,1

TPE,1960 Summer,1

MKD,2000 Summer,1

BOH,1908 Summer,6

BOH,1900 Summer,1

BOH,1906 Summer,3

TGA,1996 Summer,1

LIE,1988 Winter,1

LIE,1976 Winter,1

LIE,1980 Winter,1

LIE,1984 Winter,1

WIF,1960 Summer,5

BDI,1996 Summer,1

VIE,2008 Summer,1

VIE,2016 Summer,2

